customer_id,customer_name,customer_segment,order_id,order_date,order_year,order_month,month_name,month-year,order_day,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_year,shipping_month,shipping_day,shipping_mode,order_details_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer
732,Tamara Dahlen,Consumer,CA-2018-104010,4/23/2018,2018,4,Apr,Apr-2018,23,New York City,New York,East,United States,10011,4/25/2018,2018,4,25,First Class,5776,5,0,15,0.28,55,671,Fiskars Softgrip Scissors,Office Supplies,Supplies,Fiskars
523,Michael Dominguez,Corporate,CA-2018-104024,8/29/2018,2018,8,Aug,Aug-2018,29,Philadelphia,Pennsylvania,East,United States,19134,9/3/2018,2018,9,3,Second Class,5777,7,0.2,1,0.08,9,1138,Newell 323,Office Supplies,Art,Newell
616,Quincy Jones,Corporate,CA-2018-104066,12/5/2018,2018,12,Dec,Dec-2018,5,Burlington,Vermont,East,United States,,12/10/2018,2018,12,10,Standard Class,5778,7,0,68,0.33,205,1002,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,Logitech
14,Alan Hwang,Consumer,CA-2018-104080,3/8/2018,2018,3,Mar,Mar-2018,8,Anaheim,California,West,United States,92804,3/15/2018,2018,3,15,Standard Class,5779,2,0,1,0.26,3,1138,Newell 323,Office Supplies,Art,Newell
14,Alan Hwang,Consumer,CA-2018-104080,3/8/2018,2018,3,Mar,Mar-2018,8,Anaheim,California,West,United States,92804,3/15/2018,2018,3,15,Standard Class,5780,5,0.2,64,0.38,171,782,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Other
656,Roy Phan,Corporate,CA-2018-104108,12/2/2018,2018,12,Dec,Dec-2018,2,Houston,Texas,Central,United States,77095,12/9/2018,2018,12,9,Standard Class,5781,5,0.2,2,0.18,12,1048,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,Other
670,Sandra Flanagan,Consumer,CA-2018-104136,11/1/2018,2018,11,Nov,Nov-2018,1,Everett,Massachusetts,East,United States,2149,11/4/2018,2018,11,4,Second Class,5782,1,0,20,0.49,41,1684,Xerox 1893,Office Supplies,Paper,Xerox
670,Sandra Flanagan,Consumer,CA-2018-104136,11/1/2018,2018,11,Nov,Nov-2018,1,Everett,Massachusetts,East,United States,2149,11/4/2018,2018,11,4,Second Class,5783,10,0,91,0.48,190,1734,Xerox 1939,Office Supplies,Paper,Xerox
83,Benjamin Venier,Corporate,CA-2018-104220,1/30/2018,2018,1,Jan,Jan-2018,30,Des Moines,Iowa,Central,United States,50315,2/5/2018,2018,2,5,Standard Class,5784,1,0,3,0.45,8,535,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,DXL
83,Benjamin Venier,Corporate,CA-2018-104220,1/30/2018,2018,1,Jan,Jan-2018,30,Des Moines,Iowa,Central,United States,50315,2/5/2018,2018,2,5,Standard Class,5785,2,0,9,0.5,18,408,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,Cardinal
83,Benjamin Venier,Corporate,CA-2018-104220,1/30/2018,2018,1,Jan,Jan-2018,30,Des Moines,Iowa,Central,United States,50315,2/5/2018,2018,2,5,Standard Class,5786,5,0,16,0.5,32,692,GBC Instant Report Kit,Office Supplies,Binders,GBC
83,Benjamin Venier,Corporate,CA-2018-104220,1/30/2018,2018,1,Jan,Jan-2018,30,Des Moines,Iowa,Central,United States,50315,2/5/2018,2018,2,5,Standard Class,5787,7,0,15,0.42,35,394,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,C-Line
83,Benjamin Venier,Corporate,CA-2018-104220,1/30/2018,2018,1,Jan,Jan-2018,30,Des Moines,Iowa,Central,United States,50315,2/5/2018,2018,2,5,Standard Class,5788,2,0,11,0.27,40,355,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,Boston
83,Benjamin Venier,Corporate,CA-2018-104220,1/30/2018,2018,1,Jan,Jan-2018,30,Des Moines,Iowa,Central,United States,50315,2/5/2018,2018,2,5,Standard Class,5789,3,0,52,0.25,207,157,AT&T 841000 Phone,Technology,Phones,AT&T
284,Frank Hawley,Corporate,CA-2018-104318,5/13/2018,2018,5,May,May-2018,13,Franklin,Tennessee,South,United States,37064,5/18/2018,2018,5,18,Standard Class,5790,2,0.2,2,0.11,21,638,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,Fellowes
653,Ross DeVincentis,Home Office,CA-2018-104381,12/16/2018,2018,12,Dec,Dec-2018,16,Rochester,New York,East,United States,14609,12/23/2018,2018,12,23,Standard Class,5791,4,0.2,10,0.31,33,44,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,Acco
188,Damala Kotsonis,Corporate,CA-2018-104388,7/5/2018,2018,7,Jul,Jul-2018,5,Fremont,Nebraska,Central,United States,68025,7/7/2018,2018,7,7,First Class,5792,4,0,22,0.28,80,137,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,Anker
146,Chloris Kastensmidt,Consumer,CA-2018-104577,5/12/2018,2018,5,May,May-2018,12,Everett,Massachusetts,East,United States,2149,5/17/2018,2018,5,17,Standard Class,5793,5,0,42,0.48,88,1571,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,Paper,TOPS
432,Keith Dawkins,Corporate,CA-2018-104619,1/24/2018,2018,1,Jan,Jan-2018,24,San Jose,California,West,United States,95123,1/29/2018,2018,1,29,Standard Class,5794,3,0,7,0.26,26,64,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,Acco
432,Keith Dawkins,Corporate,CA-2018-104619,1/24/2018,2018,1,Jan,Jan-2018,24,San Jose,California,West,United States,95123,1/29/2018,2018,1,29,Standard Class,5795,3,0.2,8,0.08,110,945,Jensen SMPS-640 - speaker phone,Technology,Phones,Other
432,Keith Dawkins,Corporate,CA-2018-104619,1/24/2018,2018,1,Jan,Jan-2018,24,San Jose,California,West,United States,95123,1/29/2018,2018,1,29,Standard Class,5796,2,0.2,90,0.33,277,895,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,Ibico
284,Frank Hawley,Corporate,CA-2018-104640,11/10/2018,2018,11,Nov,Nov-2018,10,New York City,New York,East,United States,10024,11/16/2018,2018,11,16,Standard Class,5797,2,0,125,0.29,431,34,Aastra 6757i CT Wireless VoIP phone,Technology,Phones,Other
284,Frank Hawley,Corporate,CA-2018-104640,11/10/2018,2018,11,Nov,Nov-2018,10,New York City,New York,East,United States,10024,11/16/2018,2018,11,16,Standard Class,5798,3,0.2,314,0.34,931,650,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,Fellowes
172,Clytie Kelty,Consumer,CA-2018-104647,2/23/2018,2018,2,Feb,Feb-2018,23,Los Angeles,California,West,United States,90008,3/1/2018,2018,3,1,Standard Class,5799,6,0,17,0.45,37,131,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,Paper,Ampad
47,Anne McFarland,Consumer,CA-2018-104731,7/21/2018,2018,7,Jul,Jul-2018,21,Salem,Virginia,South,United States,24153,7/27/2018,2018,7,27,Standard Class,5800,5,0,4,0.44,9,1352,Regeneration Desk Collection,Furniture,Furnishings,Other
47,Anne McFarland,Consumer,CA-2018-104731,7/21/2018,2018,7,Jul,Jul-2018,21,Salem,Virginia,South,United States,24153,7/27/2018,2018,7,27,Standard Class,5801,3,0,7,0.48,15,410,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,Cardinal
47,Anne McFarland,Consumer,CA-2018-104731,7/21/2018,2018,7,Jul,Jul-2018,21,Salem,Virginia,South,United States,24153,7/27/2018,2018,7,27,Standard Class,5802,6,0,6,0.29,20,1167,Newell 35,Office Supplies,Art,Newell
47,Anne McFarland,Consumer,CA-2018-104731,7/21/2018,2018,7,Jul,Jul-2018,21,Salem,Virginia,South,United States,24153,7/27/2018,2018,7,27,Standard Class,5803,6,0,30,0.29,102,308,Berol Giant Pencil Sharpener,Office Supplies,Art,Berol
47,Anne McFarland,Consumer,CA-2018-104731,7/21/2018,2018,7,Jul,Jul-2018,21,Salem,Virginia,South,United States,24153,7/27/2018,2018,7,27,Standard Class,5804,2,0,12,0.05,232,1308,Premier Electric Letter Opener,Office Supplies,Supplies,Premier
47,Anne McFarland,Consumer,CA-2018-104731,7/21/2018,2018,7,Jul,Jul-2018,21,Salem,Virginia,South,United States,24153,7/27/2018,2018,7,27,Standard Class,5805,4,0,68,0.25,272,1178,Nortel Networks T7316 E Nt8 B27,Technology,Phones,Nortel
47,Anne McFarland,Consumer,CA-2018-104731,7/21/2018,2018,7,Jul,Jul-2018,21,Salem,Virginia,South,United States,24153,7/27/2018,2018,7,27,Standard Class,5806,3,0,70,0.23,303,390,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,Other
316,Guy Thornton,Consumer,CA-2018-104745,5/29/2018,2018,5,May,May-2018,29,Harlingen,Texas,Central,United States,78550,6/4/2018,2018,6,4,Standard Class,5807,5,0.2,9,0.36,26,1725,Xerox 1930,Office Supplies,Paper,Xerox
316,Guy Thornton,Consumer,CA-2018-104745,5/29/2018,2018,5,May,May-2018,29,Harlingen,Texas,Central,United States,78550,6/4/2018,2018,6,4,Standard Class,5808,3,0.2,5,0.09,53,665,File Shuttle I and Handi-File,Office Supplies,Storage,Other
289,Fred Harton,Consumer,CA-2018-104801,2/13/2018,2018,2,Feb,Feb-2018,13,Seattle,Washington,West,United States,98105,2/19/2018,2018,2,19,Standard Class,5809,3,0,2,0.27,7,1125,Newell 311,Office Supplies,Art,Newell
289,Fred Harton,Consumer,CA-2018-104801,2/13/2018,2018,2,Feb,Feb-2018,13,Seattle,Washington,West,United States,98105,2/19/2018,2018,2,19,Standard Class,5810,1,0,22,0.2,108,1542,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,Tenex
289,Fred Harton,Consumer,CA-2018-104801,2/13/2018,2018,2,Feb,Feb-2018,13,Seattle,Washington,West,United States,98105,2/19/2018,2018,2,19,Standard Class,5811,4,0,344,0.43,800,1330,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,Razer
630,Rick Bensley,Home Office,CA-2018-104822,10/20/2018,2018,10,Oct,Oct-2018,20,New York City,New York,East,United States,10024,10/20/2018,2018,10,20,Same Day,5812,5,0,12,0.49,25,185,Avery 478,Office Supplies,Labels,Avery
734,Tamara Willingham,Home Office,CA-2018-104850,6/13/2018,2018,6,Jun,Jun-2018,13,Seattle,Washington,West,United States,98103,6/19/2018,2018,6,19,Standard Class,5813,4,0.2,-25,-0.09,291,773,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Global
378,Jim Sink,Corporate,CA-2018-104864,11/18/2018,2018,11,Nov,Nov-2018,18,Miramar,Florida,South,United States,33023,11/23/2018,2018,11,23,Second Class,5814,8,0.7,-16,-0.8,20,900,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,Ibico
378,Jim Sink,Corporate,CA-2018-104864,11/18/2018,2018,11,Nov,Nov-2018,18,Miramar,Florida,South,United States,33023,11/23/2018,2018,11,23,Second Class,5815,4,0.2,7,0.35,21,1826,Xerox 221,Office Supplies,Paper,Xerox
378,Jim Sink,Corporate,CA-2018-104864,11/18/2018,2018,11,Nov,Nov-2018,18,Miramar,Florida,South,United States,33023,11/23/2018,2018,11,23,Second Class,5816,8,0.2,15,0.35,41,1815,Xerox 211,Office Supplies,Paper,Xerox
378,Jim Sink,Corporate,CA-2018-104864,11/18/2018,2018,11,Nov,Nov-2018,18,Miramar,Florida,South,United States,33023,11/23/2018,2018,11,23,Second Class,5817,5,0.2,-19,-0.24,81,1552,Tennsco Commercial Shelving,Office Supplies,Storage,Tennsco
378,Jim Sink,Corporate,CA-2018-104864,11/18/2018,2018,11,Nov,Nov-2018,18,Miramar,Florida,South,United States,33023,11/23/2018,2018,11,23,Second Class,5818,4,0.2,49,0.13,389,40,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,Acco
236,Dorothy Badders,Corporate,CA-2018-104885,3/2/2018,2018,3,Mar,Mar-2018,2,Newark,Delaware,East,United States,19711,3/8/2018,2018,3,8,Standard Class,5819,7,0,27,0.47,58,1501,Staple envelope,Office Supplies,Envelopes,Staple envelope
236,Dorothy Badders,Corporate,CA-2018-104885,3/2/2018,2018,3,Mar,Mar-2018,2,Newark,Delaware,East,United States,19711,3/8/2018,2018,3,8,Standard Class,5820,3,0,15,0.26,60,1156,Newell 34,Office Supplies,Art,Newell
236,Dorothy Badders,Corporate,CA-2018-104885,3/2/2018,2018,3,Mar,Mar-2018,2,Newark,Delaware,East,United States,19711,3/8/2018,2018,3,8,Standard Class,5821,6,0,33,0.49,68,538,Easy-staple paper,Office Supplies,Paper,Easy-staple paper
236,Dorothy Badders,Corporate,CA-2018-104885,3/2/2018,2018,3,Mar,Mar-2018,2,Newark,Delaware,East,United States,19711,3/8/2018,2018,3,8,Standard Class,5822,2,0,102,0.23,442,382,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,Bush
363,Jennifer Patt,Corporate,CA-2018-104906,2/13/2018,2018,2,Feb,Feb-2018,13,New York City,New York,East,United States,10009,2/17/2018,2018,2,17,Standard Class,5823,3,0,9,0.49,18,1696,Xerox 1903,Office Supplies,Paper,Xerox
205,Dave Kipp,Consumer,CA-2018-104913,11/18/2018,2018,11,Nov,Nov-2018,18,Long Beach,New York,East,United States,11561,11/22/2018,2018,11,22,Standard Class,5824,5,0,37,0.49,75,306,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,Belkin
22,Alex Grayson,Consumer,CA-2018-104927,12/22/2018,2018,12,Dec,Dec-2018,22,Houston,Texas,Central,United States,77095,12/26/2018,2018,12,26,Standard Class,5825,5,0.8,-10,-1.55,6,412,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,Cardinal
22,Alex Grayson,Consumer,CA-2018-104927,12/22/2018,2018,12,Dec,Dec-2018,22,Houston,Texas,Central,United States,77095,12/26/2018,2018,12,26,Standard Class,5826,5,0.2,9,0.35,26,1726,Xerox 1931,Office Supplies,Paper,Xerox
22,Alex Grayson,Consumer,CA-2018-104927,12/22/2018,2018,12,Dec,Dec-2018,22,Houston,Texas,Central,United States,77095,12/26/2018,2018,12,26,Standard Class,5827,5,0.2,27,0.35,76,1677,Xerox 1887,Office Supplies,Paper,Xerox
156,Christine Sundaresam,Consumer,CA-2018-105053,7/7/2018,2018,7,Jul,Jul-2018,7,Long Beach,New York,East,United States,11561,7/9/2018,2018,7,9,Second Class,5828,3,0.2,6,0.36,17,1633,Wilson Jones Active Use Binders,Office Supplies,Binders,Wilson Jones
486,Maria Bertelson,Consumer,CA-2018-105074,6/24/2018,2018,6,Jun,Jun-2018,24,Akron,Ohio,East,United States,44312,6/29/2018,2018,6,29,Standard Class,5829,3,0.2,7,0.31,22,1479,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,Southworth
588,Patrick Jones,Corporate,CA-2018-105130,11/21/2018,2018,11,Nov,Nov-2018,21,San Francisco,California,West,United States,94122,11/25/2018,2018,11,25,Standard Class,5830,4,0,3,0.27,12,1148,Newell 332,Office Supplies,Art,Newell
588,Patrick Jones,Corporate,CA-2018-105130,11/21/2018,2018,11,Nov,Nov-2018,21,San Francisco,California,West,United States,94122,11/25/2018,2018,11,25,Standard Class,5831,2,0.2,15,0.36,41,407,Canvas Sectional Post Binders,Office Supplies,Binders,Other
668,Sam Zeldin,Home Office,CA-2018-105144,11/4/2018,2018,11,Nov,Nov-2018,4,Grand Prairie,Texas,Central,United States,75051,11/11/2018,2018,11,11,Standard Class,5832,2,0.2,9,0.38,24,122,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,Other
388,John Lee,Consumer,CA-2018-105193,3/25/2018,2018,3,Mar,Mar-2018,25,New York City,New York,East,United States,10024,3/31/2018,2018,3,31,Standard Class,5833,5,0,3,0.27,11,1125,Newell 311,Office Supplies,Art,Newell
772,Troy Staebel,Consumer,CA-2018-105214,6/16/2018,2018,6,Jun,Jun-2018,16,San Francisco,California,West,United States,94122,6/19/2018,2018,6,19,First Class,5834,2,0,9,0.47,19,1660,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,Wirebound
772,Troy Staebel,Consumer,CA-2018-105214,6/16/2018,2018,6,Jun,Jun-2018,16,San Francisco,California,West,United States,94122,6/19/2018,2018,6,19,First Class,5835,7,0.2,91,0.08,1213,842,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,Hon
729,Suzanne McNair,Corporate,CA-2018-105235,12/5/2018,2018,12,Dec,Dec-2018,5,New York City,New York,East,United States,10011,12/11/2018,2018,12,11,Standard Class,5836,3,0,6,0.29,21,570,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,Eldon
729,Suzanne McNair,Corporate,CA-2018-105235,12/5/2018,2018,12,Dec,Dec-2018,5,New York City,New York,East,United States,10011,12/11/2018,2018,12,11,Standard Class,5837,2,0,18,0.31,59,1449,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,Seth Thomas
729,Suzanne McNair,Corporate,CA-2018-105235,12/5/2018,2018,12,Dec,Dec-2018,5,New York City,New York,East,United States,10011,12/11/2018,2018,12,11,Standard Class,5838,5,0,69,0.27,255,611,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,Eureka
431,Kean Thornton,Consumer,CA-2018-105326,8/20/2018,2018,8,Aug,Aug-2018,20,Los Angeles,California,West,United States,90036,8/27/2018,2018,8,27,Standard Class,5839,4,0,12,0.48,26,1806,Xerox 203,Office Supplies,Paper,Xerox
780,Victor Preis,Home Office,CA-2018-105333,11/30/2018,2018,11,Nov,Nov-2018,30,New York City,New York,East,United States,10011,12/4/2018,2018,12,4,Standard Class,5840,4,0,2,0.02,84,934,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,Iris
780,Victor Preis,Home Office,CA-2018-105333,11/30/2018,2018,11,Nov,Nov-2018,30,New York City,New York,East,United States,10011,12/4/2018,2018,12,4,Standard Class,5841,3,0,5,0.02,269,648,Fellowes Officeware Wire Shelving,Office Supplies,Storage,Fellowes
780,Victor Preis,Home Office,CA-2018-105333,11/30/2018,2018,11,Nov,Nov-2018,30,New York City,New York,East,United States,10011,12/4/2018,2018,12,4,Standard Class,5842,3,0,164,0.3,546,1234,Panasonic Business Telephones KX-T7736,Technology,Phones,Panasonic
557,Natalie DeCherney,Consumer,CA-2018-105410,3/19/2018,2018,3,Mar,Mar-2018,19,San Francisco,California,West,United States,94110,3/22/2018,2018,3,22,First Class,5843,6,0.2,7,0.34,20,69,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,ACCOHIDE
557,Natalie DeCherney,Consumer,CA-2018-105410,3/19/2018,2018,3,Mar,Mar-2018,19,San Francisco,California,West,United States,94110,3/22/2018,2018,3,22,First Class,5844,2,0,11,0.11,100,1017,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,Logitech
557,Natalie DeCherney,Consumer,CA-2018-105410,3/19/2018,2018,3,Mar,Mar-2018,19,San Francisco,California,West,United States,94110,3/22/2018,2018,3,22,First Class,5845,4,0,86,0.43,200,1032,Logitech Wireless Marathon Mouse M705,Technology,Accessories,Logitech
557,Natalie DeCherney,Consumer,CA-2018-105410,3/19/2018,2018,3,Mar,Mar-2018,19,San Francisco,California,West,United States,94110,3/22/2018,2018,3,22,First Class,5846,6,0.2,-132,-0.2,658,943,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,Jawbone
73,Bart Pistole,Corporate,CA-2018-105445,2/20/2018,2018,2,Feb,Feb-2018,20,Louisville,Colorado,West,United States,80027,2/25/2018,2018,2,25,Second Class,5847,3,0.2,3,0.33,9,1507,Staples,Office Supplies,Fasteners,Other
214,Dean Katz,Corporate,CA-2018-105480,12/20/2018,2018,12,Dec,Dec-2018,20,Rochester,New York,East,United States,14609,12/26/2018,2018,12,26,Standard Class,5848,1,0,3,0.48,6,1832,Xerox 227,Office Supplies,Paper,Xerox
214,Dean Katz,Corporate,CA-2018-105480,12/20/2018,2018,12,Dec,Dec-2018,20,Rochester,New York,East,United States,14609,12/26/2018,2018,12,26,Standard Class,5849,1,0.2,2,0.34,7,1647,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,Wilson Jones
149,Chris Selesnick,Corporate,CA-2018-105487,10/8/2018,2018,10,Oct,Oct-2018,8,San Diego,California,West,United States,92105,10/14/2018,2018,10,14,Standard Class,5850,2,0,6,0.18,36,961,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,KeyTronic
149,Chris Selesnick,Corporate,CA-2018-105487,10/8/2018,2018,10,Oct,Oct-2018,8,San Diego,California,West,United States,92105,10/14/2018,2018,10,14,Standard Class,5851,2,0,0,0.01,41,1552,Tennsco Commercial Shelving,Office Supplies,Storage,Tennsco
149,Chris Selesnick,Corporate,CA-2018-105487,10/8/2018,2018,10,Oct,Oct-2018,8,San Diego,California,West,United States,92105,10/14/2018,2018,10,14,Standard Class,5852,1,0.2,12,0.11,103,518,Digium D40 VoIP phone,Technology,Phones,Other
149,Chris Selesnick,Corporate,CA-2018-105487,10/8/2018,2018,10,Oct,Oct-2018,8,San Diego,California,West,United States,92105,10/14/2018,2018,10,14,Standard Class,5853,4,0,115,0.48,240,1015,Logitech Illuminated - Keyboard,Technology,Accessories,Logitech
113,Brooke Gillingham,Corporate,CA-2018-105543,11/24/2018,2018,11,Nov,Nov-2018,24,Garden City,Kansas,Central,United States,67846,11/24/2018,2018,11,24,Same Day,5854,1,0,8,0.24,33,637,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,Fellowes
361,Jennifer Halladay,Consumer,CA-2018-105620,12/25/2018,2018,12,Dec,Dec-2018,25,Hialeah,Florida,South,United States,33012,12/28/2018,2018,12,28,First Class,5855,3,0.2,6,0.28,21,552,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,Eldon
361,Jennifer Halladay,Consumer,CA-2018-105620,12/25/2018,2018,12,Dec,Dec-2018,25,Hialeah,Florida,South,United States,33012,12/28/2018,2018,12,28,First Class,5856,2,0.5,-7,-0.06,120,986,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines,Lexmark
674,Sanjit Jacobs,Home Office,CA-2018-105669,9/17/2018,2018,9,Sep,Sep-2018,17,Houston,Texas,Central,United States,77036,9/22/2018,2018,9,22,Second Class,5857,5,0.8,-10,-1.75,6,1630,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,Wilson Jones
